"Guillaume_1000_lines" "Jean_1000_lines"
"glaives" 0 0.0186029206585434
"gloutons" 0 0.0186029206585434
"gobe" 0.0169692855930765 0
"grace" 0 0.0186029206585434
"gracieuse" 0.0169692855930765 0
"grasse" 0.0169692855930765 0
"grever" 0 0.0186029206585434
"gris" 0 0.0186029206585434
"grosse" 0 0.0186029206585434
"guide" 0.00848464279653827 0.0093014603292717
"guise" 0.0169692855930765 0
"haïne" 0.0169692855930765 0
"haire" 0.0169692855930765 0
"hait" 0.00848464279653827 0.0093014603292717
"haleine" 0.00848464279653827 0.0093014603292717
"hélas" 0 0.0186029206585434
"het" 0 0.0186029206585434
"hideux" 0.0169692855930765 0
"histoire" 0.0169692855930765 0
"homs" 0.0169692855930765 0
"honnête" 0.00848464279653827 0.0093014603292717
"honneur" 0.00848464279653827 0.0093014603292717
"honor" 0.00848464279653827 0.0093014603292717
"honorer" 0.0169692855930765 0
"hore" 0.00848464279653827 0.0093014603292717
"hors" 0.00848464279653827 0.0093014603292717
"huis" 0.0169692855930765 0
"humblement" 0 0.0186029206585434
"ices" 0.0169692855930765 0
"ii" 0.0169692855930765 0
"iii" 0.0169692855930765 0
"injure" 0 0.0186029206585434
"inquiétude" 0.0169692855930765 0
"inspire" 0.00848464279653827 0.0093014603292717
"instruire" 0 0.0186029206585434
"ira" 0 0.0186029206585434
"irée" 0.0169692855930765 0
"irés" 0 0.0186029206585434
"iv" 0.0169692855930765 0
"jalous" 0 0.0186029206585434
"jambe" 0.00848464279653827 0.0093014603292717
"jardins" 0.0169692855930765 0
"jaune" 0.0169692855930765 0
"jaunir" 0.0169692855930765 0
"jeu" 0 0.0186029206585434
"jeunesse" 0.00848464279653827 0.0093014603292717
"jeux" 0.0169692855930765 0
"joiaus" 0 0.0186029206585434
"joli" 0.0169692855930765 0
"jolie" 0.00848464279653827 0.0093014603292717
"jolis" 0.0169692855930765 0
"jornée" 0.0169692855930765 0
"journée" 0.0169692855930765 0
"jours" 0 0.0186029206585434
"jugement" 0 0.0186029206585434
"jure" 0 0.0186029206585434
"juré" 0 0.0186029206585434
"jurt" 0 0.0186029206585434
"lâche" 0.00848464279653827 0.0093014603292717
"laisser" 0 0.0186029206585434
"laissons" 0 0.0186029206585434
"lance" 0 0.0186029206585434
"langoureuse" 0.00848464279653827 0.0093014603292717
"large" 0.00848464279653827 0.0093014603292717
"laverne" 0 0.0186029206585434
"léens" 0.0169692855930765 0
"léger" 0 0.0186029206585434
"lessierent" 0 0.0186029206585434
"liberté" 0 0.0186029206585434
"liens" 0 0.0186029206585434
"lier" 0 0.0186029206585434
"liés" 0.00848464279653827 0.0093014603292717
"lii" 0 0.0186029206585434
"liii" 0 0.0186029206585434
"liv" 0 0.0186029206585434
"livrée" 0 0.0186029206585434
"loer" 0 0.0186029206585434
"loi" 0 0.0186029206585434
"loiaument" 0 0.0186029206585434
"loiaus" 0 0.0186029206585434
"loin" 0.0169692855930765 0
"loing" 0.00848464279653827 0.0093014603292717
"longue" 0.0169692855930765 0
"longuement" 0.0169692855930765 0
"lons" 0.0169692855930765 0
"los" 0.00848464279653827 0.0093014603292717
"loyalement" 0 0.0186029206585434
"luisant" 0.0169692855930765 0
"lv" 0 0.0186029206585434
"maigreur" 0.0169692855930765 0
"maine" 0.0169692855930765 0
"maintien" 0.0169692855930765 0
"maison" 0.00848464279653827 0.0093014603292717
"male-aventure" 0 0.0186029206585434
"malfaisant" 0.0169692855930765 0
"manière" 0.00848464279653827 0.0093014603292717
"manteaux" 0.00848464279653827 0.0093014603292717
"mantiaus" 0.0169692855930765 0
"marche" 0 0.0186029206585434
"marins" 0 0.0186029206585434
"martire" 0.00848464279653827 0.0093014603292717
"martyre" 0.00848464279653827 0.0093014603292717
"matière" 0.0169692855930765 0
"matinée" 0.0169692855930765 0
"matire" 0.00848464279653827 0.0093014603292717
"mauvaise" 0.0169692855930765 0
"mauvis" 0.0169692855930765 0
"méchanceté" 0.00848464279653827 0.0093014603292717
"megre" 0.0169692855930765 0
"meilleur" 0.00848464279653827 0.0093014603292717
"meillor" 0.00848464279653827 0.0093014603292717
"méismement" 0 0.0186029206585434
"mençonges" 0.00848464279653827 0.0093014603292717
"mendre" 0.0169692855930765 0
"mène" 0.00848464279653827 0.0093014603292717
"menoit" 0.00848464279653827 0.0093014603292717
"mensonges" 0.00848464279653827 0.0093014603292717
"menton" 0.0169692855930765 0
"mercier" 0 0.0186029206585434
"més" 0.0169692855930765 0
"mestier" 0 0.0186029206585434
"mestiers" 0.00848464279653827 0.0093014603292717
"métaux" 0 0.0186029206585434
"miaus" 0 0.0186029206585434
"mignonne" 0.0169692855930765 0
"mine" 0.0169692855930765 0
"miroir" 0.00848464279653827 0.0093014603292717
"misère" 0.0169692855930765 0
"miséricorde" 0 0.0186029206585434
"mit" 0 0.0186029206585434
"mondaine" 0 0.0186029206585434
"more" 0.0169692855930765 0
"morir" 0 0.0186029206585434
"mouvoir" 0.00848464279653827 0.0093014603292717
"murs" 0.00848464279653827 0.0093014603292717
"nagier" 0 0.0186029206585434
"naguère" 0.00848464279653827 0.0093014603292717
"naturel" 0 0.0186029206585434
"navires" 0 0.0186029206585434
"nes" 0 0.0186029206585434
"nès" 0.00848464279653827 0.0093014603292717
"neuf" 0.0169692855930765 0
"nier" 0 0.0186029206585434
"noblement" 0.0169692855930765 0
"nobles" 0.0169692855930765 0
"noblesse" 0.0169692855930765 0
"noeve" 0.0169692855930765 0
"noir" 0.0169692855930765 0
"noire" 0.0169692855930765 0
"noise" 0.0169692855930765 0
"nommée" 0.0169692855930765 0
"note" 0 0.0186029206585434
"nouveaux" 0 0.0186029206585434
"noviaus" 0 0.0186029206585434
"nue" 0.00848464279653827 0.0093014603292717
"nuë" 0.00848464279653827 0.0093014603292717
"nuef" 0.0169692855930765 0
"nuës" 0 0.0186029206585434
"nueve" 0 0.0186029206585434
"nuire" 0 0.0186029206585434
"obéir" 0 0.0186029206585434
"oeil" 0.0169692855930765 0
"office" 0 0.0186029206585434
"ombre" 0.00848464279653827 0.0093014603292717
"onde" 0.0169692855930765 0
"ordre" 0.0169692855930765 0
"oreilles" 0.0169692855930765 0
"orfrois" 0.0169692855930765 0
"oripeaux" 0 0.0186029206585434
"ors" 0 0.0186029206585434
"os" 0 0.0186029206585434
"oui" 0 0.0186029206585434
"ouvertes" 0 0.0186029206585434
"ouvré" 0.0169692855930765 0
"pain" 0.0169692855930765 0
"painte" 0.0169692855930765 0
"paintes" 0.0169692855930765 0
"painture" 0.0169692855930765 0
"paix" 0.00848464279653827 0.0093014603292717
"palais" 0 0.0186029206585434
"pale" 0.0169692855930765 0
"palestiaus" 0.0169692855930765 0
"parce" 0 0.0186029206585434
"paré" 0.0169692855930765 0
"pareil" 0 0.0186029206585434
"parle" 0.0169692855930765 0
"parlé" 0 0.0186029206585434
"paroit" 0.0169692855930765 0
"partie" 0 0.0186029206585434
"parts" 0.00848464279653827 0.0093014603292717
"partuis" 0.0169692855930765 0
"parut" 0.0169692855930765 0
"passa" 0 0.0186029206585434
"passent" 0 0.0186029206585434
"patois" 0.0169692855930765 0
"pavé" 0.0169692855930765 0
"payer" 0.00848464279653827 0.0093014603292717
"paysage" 0.0169692855930765 0
"pechiés" 0.00848464279653827 0.0093014603292717
"péchiés" 0.00848464279653827 0.0093014603292717
"peintures" 0.0169692855930765 0
"pèlerinage" 0 0.0186029206585434
"pelerinages" 0 0.0186029206585434
"penons" 0.0169692855930765 0
"pensé" 0.0169692855930765 0
"penser" 0.00848464279653827 0.0093014603292717
"perche" 0.0169692855930765 0
"perd" 0 0.0186029206585434
"perdues" 0.0169692855930765 0
"pere" 0.00848464279653827 0.0093014603292717
"peres" 0.00848464279653827 0.0093014603292717
"peril" 0 0.0186029206585434
"pesant" 0.0169692855930765 0
"pestel" 0 0.0186029206585434
"peur" 0 0.0186029206585434
"peuvent" 0 0.0186029206585434
"pieds" 0 0.0186029206585434
"pis" 0 0.0186029206585434
"piteux" 0.0169692855930765 0
"plaie" 0.0169692855930765 0
"plaint" 0 0.0186029206585434
"plaisant" 0.0169692855930765 0
"plaît" 0.0169692855930765 0
"pleins" 0.00848464279653827 0.0093014603292717
"plesans" 0.00848464279653827 0.0093014603292717
"poitrines" 0 0.0186029206585434
"poli" 0.0169692855930765 0
"polies" 0 0.0186029206585434
"pomme" 0.0169692855930765 0
"pommes" 0 0.0186029206585434
"pooient" 0.00848464279653827 0.0093014603292717
"pooir" 0 0.0186029206585434
"porchacier" 0 0.0186029206585434
"porent" 0 0.0186029206585434
"porroit-il" 0.00848464279653827 0.0093014603292717
"portait" 0.0169692855930765 0
"portes" 0 0.0186029206585434
"portraire" 0.0169692855930765 0
"potence" 0.0169692855930765 0
"pourra" 0 0.0186029206585434
"pourtant" 0.00848464279653827 0.0093014603292717
"pourtraire" 0.0169692855930765 0
"pourtraite" 0.0169692855930765 0
"poussin" 0.00848464279653827 0.0093014603292717
"pouvaient" 0.00848464279653827 0.0093014603292717
"pouvez" 0.00848464279653827 0.0093014603292717
"pouvoir" 0.00848464279653827 0.0093014603292717
"précieuse" 0 0.0186029206585434
"précieusement" 0 0.0186029206585434
"précieuses" 0 0.0186029206585434
"précieux" 0 0.0186029206585434
"préist" 0.00848464279653827 0.0093014603292717
"pren" 0 0.0186029206585434
"prenés" 0 0.0186029206585434
"prenez" 0.00848464279653827 0.0093014603292717
"présent" 0.0169692855930765 0
"pressent" 0.00848464279653827 0.0093014603292717
"preus" 0.0169692855930765 0
"prie" 0.0169692855930765 0
"prison" 0 0.0186029206585434
"prix" 0.00848464279653827 0.0093014603292717
"proéce" 0.0169692855930765 0
"prouvée" 0 0.0186029206585434
"provée" 0 0.0186029206585434
"prudence" 0 0.0186029206585434
"puceles" 0.00848464279653827 0.0093014603292717
"purent" 0 0.0186029206585434
"pus" 0.0169692855930765 0
"put" 0 0.0186029206585434
"putes" 0 0.0186029206585434
"quarte" 0.0169692855930765 0
"quatrième" 0.0169692855930765 0
"querelle" 0 0.0186029206585434
"queue" 0 0.0186029206585434
"queuë" 0 0.0186029206585434
"quex" 0.0169692855930765 0
"quite" 0 0.0186029206585434
"rage" 0.0169692855930765 0
"rappelle" 0 0.0186029206585434
"ravi" 0.00848464279653827 0.0093014603292717
"recelée" 0.00848464279653827 0.0093014603292717
"recevoir" 0.00848464279653827 0.0093014603292717
"recluse" 0 0.0186029206585434
"réconforter" 0.00848464279653827 0.0093014603292717
"reconnaissance" 0.00848464279653827 0.0093014603292717
"réduit" 0.0169692855930765 0
"refrains" 0.0169692855930765 0
"refu" 0.0169692855930765 0
"regard" 0.0169692855930765 0
"regarde" 0.00848464279653827 0.0093014603292717
"regardoit" 0.0169692855930765 0
"religieuse" 0 0.0186029206585434
"remordre" 0.0169692855930765 0
"rende" 0 0.0186029206585434
"rendre" 0 0.0186029206585434
"renommée" 0.00848464279653827 0.0093014603292717
"repentance" 0 0.0186029206585434
"repentir" 0 0.0186029206585434
"repos" 0.0169692855930765 0
"repoussant" 0.0169692855930765 0
"reprouche" 0 0.0186029206585434
"resemblables" 0.00848464279653827 0.0093014603292717
"restait" 0.0169692855930765 0
"retourne" 0.00848464279653827 0.0093014603292717
"riant" 0.0169692855930765 0
"richeces" 0 0.0186029206585434
"richesses" 0 0.0186029206585434
"riote" 0 0.0186029206585434
"rit" 0.0169692855930765 0
"riviere" 0.0169692855930765 0
"rois" 0.00848464279653827 0.0093014603292717
"rommanz" 0.0169692855930765 0
"rompue" 0.0169692855930765 0
"rossignolets" 0.0169692855930765 0
"rossignols" 0.0169692855930765 0
"route" 0.00848464279653827 0.0093014603292717
"rubis" 0 0.0186029206585434
"rue" 0 0.0186029206585434
"sagement" 0 0.0186029206585434
"sainte" 0.0169692855930765 0
"saintes" 0.0169692855930765 0
"saints" 0.0169692855930765 0
"saison" 0.0169692855930765 0
"samit" 0.0169692855930765 0
"samson" 0 0.0186029206585434
"sanson" 0 0.0186029206585434
"saphirs" 0 0.0186029206585434
"satin" 0.0169692855930765 0
"sauraient" 0.00848464279653827 0.0093014603292717
"savoit" 0.00848464279653827 0.0093014603292717
"savons" 0 0.0186029206585434
"sein" 0.00848464279653827 0.0093014603292717
"seine" 0.00848464279653827 0.0093014603292717
"selon" 0 0.0186029206585434
"semblables" 0 0.0186029206585434
"semblaient" 0.0169692855930765 0
"senestre" 0.00848464279653827 0.0093014603292717
"sent" 0 0.0186029206585434
"sentait" 0.0169692855930765 0
"seraines" 0.0169692855930765 0
"serés" 0 0.0186029206585434
"serez" 0 0.0186029206585434
"sergents" 0.00848464279653827 0.0093014603292717
"seront" 0 0.0186029206585434
"servise" 0.0169692855930765 0
"seulement" 0.00848464279653827 0.0093014603292717
"siens" 0.0169692855930765 0
"sitôt" 0 0.0186029206585434
"soef" 0.0169692855930765 0
"soin" 0.0169692855930765 0
"solacier" 0.00848464279653827 0.0093014603292717
"soleil" 0 0.0186029206585434
"solement" 0.00848464279653827 0.0093014603292717
"solers" 0.00848464279653827 0.0093014603292717
"solin" 0 0.0186029206585434
"sombre" 0.0169692855930765 0
"sommeil" 0.0169692855930765 0
"sons" 0.00848464279653827 0.0093014603292717
"sorcis" 0.0169692855930765 0
"sorpris" 0.00848464279653827 0.0093014603292717
"sorte" 0.0169692855930765 0
"sortir" 0.00848464279653827 0.0093014603292717
"soucis" 0.0169692855930765 0
"soulas" 0.00848464279653827 0.0093014603292717
"souliers" 0 0.0186029206585434
"souple" 0.0169692855930765 0
"sourire" 0.00848464279653827 0.0093014603292717
"souvenance" 0.00848464279653827 0.0093014603292717
"stature" 0.00848464279653827 0.0093014603292717
"suivant" 0.00848464279653827 0.0093014603292717
"surprendre" 0 0.0186029206585434
"surpris" 0.00848464279653827 0.0093014603292717
"tableaux" 0.0169692855930765 0
"tache" 0.00848464279653827 0.0093014603292717
"taire" 0 0.0186029206585434
"tantôt" 0.00848464279653827 0.0093014603292717
"tele" 0.00848464279653827 0.0093014603292717
"tenés" 0 0.0186029206585434
"tenue" 0 0.0186029206585434
"tenuë" 0 0.0186029206585434
"terminée" 0.00848464279653827 0.0093014603292717
"terrestre" 0.0169692855930765 0
"tertre" 0.0169692855930765 0
"tiennent" 0 0.0186029206585434
"tindrent" 0 0.0186029206585434
"tissus" 0 0.0186029206585434
"toises" 0.0169692855930765 0
"toluës" 0.00848464279653827 0.0093014603292717
"tombant" 0.0169692855930765 0
"torment" 0.00848464279653827 0.0093014603292717
"tôt" 0.00848464279653827 0.0093014603292717
"tourné" 0 0.0186029206585434
"toutevois" 0 0.0186029206585434
"traîtresse" 0 0.0186029206585434
"travaillerai" 0 0.0186029206585434
"trembler" 0.0169692855930765 0
"très" 0.0169692855930765 0
"tresors" 0 0.0186029206585434
"trésors" 0 0.0186029206585434
"tretous" 0 0.0186029206585434
"tretoutes" 0.00848464279653827 0.0093014603292717
"treuve" 0.00848464279653827 0.0093014603292717
"trichéors" 0.00848464279653827 0.0093014603292717
"tristement" 0.00848464279653827 0.0093014603292717
"triton" 0 0.0186029206585434
"troupe" 0.0169692855930765 0
"trouve" 0.00848464279653827 0.0093014603292717
"trouvé" 0.0169692855930765 0
"trouvèrent" 0 0.0186029206585434
"trover" 0.00848464279653827 0.0093014603292717
"trueve" 0 0.0186029206585434
"truissiés" 0.0169692855930765 0
"tuer" 0 0.0186029206585434
"uevre" 0 0.0186029206585434
"usages" 0 0.0186029206585434
"use" 0.0169692855930765 0
"usure" 0.0169692855930765 0
"v" 0.0169692855930765 0
"vaillance" 0.00848464279653827 0.0093014603292717
"vaillant" 0.0169692855930765 0
"vaincu" 0 0.0186029206585434
"vair" 0 0.0186029206585434
"vairs" 0.0169692855930765 0
"valérius" 0 0.0186029206585434
"valeur" 0.0169692855930765 0
"valez" 0 0.0186029206585434
"vante" 0 0.0186029206585434
"vanterie" 0 0.0186029206585434
"vaudrait" 0 0.0186029206585434
"veil" 0.0169692855930765 0
"véisse" 0.0169692855930765 0
"véissiés" 0.0169692855930765 0
"véist" 0.00848464279653827 0.0093014603292717
"véistes" 0.0169692855930765 0
"velus" 0.0169692855930765 0
"vengeance" 0.00848464279653827 0.0093014603292717
"venimeuse" 0 0.0186029206585434
"venin" 0 0.0186029206585434
"venist" 0.00848464279653827 0.0093014603292717
"venoit" 0.00848464279653827 0.0093014603292717
"ventre" 0 0.0186029206585434
"venus" 0.0169692855930765 0
"verdure" 0.0169692855930765 0
"verge" 0 0.0186029206585434
"vermeil" 0.0169692855930765 0
"verte" 0.0169692855930765 0
"vertus" 0.00848464279653827 0.0093014603292717
"verve" 0 0.0186029206585434
"vestu" 0.0169692855930765 0
"vet" 0 0.0186029206585434
"vices" 0 0.0186029206585434
"vieilles" 0.00848464279653827 0.0093014603292717
"viele" 0 0.0186029206585434
"viellece" 0.0169692855930765 0
"viengne" 0 0.0186029206585434
"viennent" 0.00848464279653827 0.0093014603292717
"vile" 0.00848464279653827 0.0093014603292717
"vilté" 0 0.0186029206585434
"vision" 0.0169692855930765 0
"vivent" 0.0169692855930765 0
"voisin" 0 0.0186029206585434
"volonté" 0 0.0186029206585434
"volontiers" 0.0169692855930765 0
"vorroit" 0.00848464279653827 0.0093014603292717
"vorroit-ele" 0.0169692855930765 0
"vosist" 0.0169692855930765 0
"voudra" 0 0.0186029206585434
"voudrai" 0 0.0186029206585434
"voulait" 0.00848464279653827 0.0093014603292717
"voyait" 0.0169692855930765 0
"vrai" 0.00848464279653827 0.0093014603292717
"vraiment" 0.00848464279653827 0.0093014603292717
"yver" 0.0169692855930765 0
"aatir" 0.00848464279653827 0
"abandonner" 0 0.0093014603292717
"abat" 0.00848464279653827 0
"abatoient" 0.00848464279653827 0
"abatre" 0.00848464279653827 0
"abelissoit" 0.00848464279653827 0
"abîmée" 0 0.0093014603292717
"abondamment" 0.00848464279653827 0
"abords" 0 0.0093014603292717
"abrié" 0.00848464279653827 0
"abrité" 0.00848464279653827 0
"absolument" 0 0.0093014603292717
"abstinence" 0.00848464279653827 0
"abuser" 0 0.0093014603292717
"açaignant" 0.00848464279653827 0
"accablent" 0 0.0093014603292717
"accès" 0.00848464279653827 0
"acclamèrent" 0 0.0093014603292717
"accordé" 0 0.0093014603292717
"accordée" 0 0.0093014603292717
"accorder" 0 0.0093014603292717
"accorte" 0.00848464279653827 0
"accourut" 0 0.0093014603292717
"accrocher" 0.00848464279653827 0
"accroupissait" 0.00848464279653827 0
"accrurent" 0 0.0093014603292717
"acesmé" 0.00848464279653827 0
"acesmés" 0.00848464279653827 0
"acharnement" 0.00848464279653827 0
"achemin" 0 0.0093014603292717
"achever" 0 0.0093014603292717
"achoisons" 0 0.0093014603292717
"acointe" 0.00848464279653827 0
"acoler" 0.00848464279653827 0
"acompaigne" 0 0.0093014603292717
"acorast" 0.00848464279653827 0
"acord" 0 0.0093014603292717
"acordance" 0.00848464279653827 0
"acordé" 0 0.0093014603292717
"acordée" 0 0.0093014603292717
"acoupie" 0 0.0093014603292717
"acquérir" 0 0.0093014603292717
"acquerre" 0 0.0093014603292717
"acrochier" 0.00848464279653827 0
"acteur" 0.00848464279653827 0
"admet" 0 0.0093014603292717
"admirant" 0 0.0093014603292717
"admirer" 0.00848464279653827 0
"adolescence" 0.00848464279653827 0
"adonques" 0.00848464279653827 0
"adresce" 0.00848464279653827 0
"adresse" 0.00848464279653827 0
"adroit" 0.00848464279653827 0
"adultère" 0 0.0093014603292717
"advenir" 0 0.0093014603292717
"advenu" 0 0.0093014603292717
"advenue" 0.00848464279653827 0
"advienne" 0 0.0093014603292717
"aerdre" 0 0.0093014603292717
"aesmer" 0.00848464279653827 0
"afaire" 0.00848464279653827 0
"afferme" 0 0.0093014603292717
"affichier" 0 0.0093014603292717
"affirma" 0 0.0093014603292717
"affolé" 0 0.0093014603292717
"affubler" 0.00848464279653827 0
"afin" 0.00848464279653827 0
"afole" 0 0.0093014603292717
"afolé" 0 0.0093014603292717
"afubler" 0.00848464279653827 0
"agile" 0.00848464279653827 0
"agilité" 0.00848464279653827 0
"agit" 0 0.0093014603292717
"agneaux" 0.00848464279653827 0
"agniaus" 0.00848464279653827 0
"agréa" 0.00848464279653827 0
"agréable" 0 0.0093014603292717
"agréables" 0 0.0093014603292717
"aguës" 0.00848464279653827 0
"aguiller" 0.00848464279653827 0
"ai-je" 0.00848464279653827 0
"aidier" 0.00848464279653827 0
"aie" 0 0.0093014603292717
"aiguille" 0.00848464279653827 0
"aile" 0.00848464279653827 0
"ailerons" 0.00848464279653827 0
"ailes" 0.00848464279653827 0
"ailleurs" 0.00848464279653827 0
"aimables" 0 0.0093014603292717
"aimaient" 0 0.0093014603292717
"aimait" 0 0.0093014603292717
"aint" 0 0.0093014603292717
"aisément" 0 0.0093014603292717
"aissaille" 0 0.0093014603292717
"ajoustés" 0.00848464279653827 0
"ajustements" 0.00848464279653827 0
"alaine" 0 0.0093014603292717
"alaite" 0 0.0093014603292717
"alasse" 0.00848464279653827 0
"alast" 0.00848464279653827 0
"alastes" 0 0.0093014603292717
"alé" 0.00848464279653827 0
"alene" 0.00848464279653827 0
"alentour" 0.00848464279653827 0
"alés" 0 0.0093014603292717
"aléure" 0.00848464279653827 0
"alla" 0 0.0093014603292717
"allaitant" 0 0.0093014603292717
"allant" 0 0.0093014603292717
"allez" 0 0.0093014603292717
"alliez" 0 0.0093014603292717
"aloes" 0.00848464279653827 0
"aloit" 0.00848464279653827 0
"alouette" 0.00848464279653827 0
"amaigris" 0 0.0093014603292717
"amans" 0.00848464279653827 0
"amassées" 0.00848464279653827 0
"amassent" 0 0.0093014603292717
"amasserent" 0 0.0093014603292717
"amassèrent" 0 0.0093014603292717
"ambdeus" 0.00848464279653827 0
"ambedeus" 0 0.0093014603292717
"ambedui" 0.00848464279653827 0
"àme" 0 0.0093014603292717
"amegrir" 0.00848464279653827 0
"amegris" 0 0.0093014603292717
"amena" 0 0.0093014603292717
"amène" 0 0.0093014603292717
"amenerent" 0 0.0093014603292717
"amenèrent" 0 0.0093014603292717
"aménité" 0.00848464279653827 0
"amere" 0 0.0093014603292717
"amers" 0.00848464279653827 0
"amiablement" 0 0.0093014603292717
"amoient" 0.00848464279653827 0
"amoit" 0 0.0093014603292717
"amorcer" 0 0.0093014603292717
"amorete" 0 0.0093014603292717
"amourette" 0 0.0093014603292717
"amourettes" 0.00848464279653827 0
"amoureusement" 0.00848464279653827 0
"amuser" 0.00848464279653827 0
"an" 0.00848464279653827 0
"ancien" 0 0.0093014603292717
"andui" 0 0.0093014603292717
"anel" 0 0.0093014603292717
"anemie" 0.00848464279653827 0
"anemis" 0 0.0093014603292717
"ange" 0.00848464279653827 0
"angoisseus" 0.00848464279653827 0
"animaux" 0.00848464279653827 0
"anneau" 0 0.0093014603292717
"annoncer" 0.00848464279653827 0
"anoiantis" 0.00848464279653827 0
"anuis" 0 0.0093014603292717
"anuiz" 0.00848464279653827 0
"aorse" 0 0.0093014603292717
"apaiser" 0 0.0093014603292717
"aparcevoir" 0 0.0093014603292717
"apareille" 0 0.0093014603292717
"apeler" 0.00848464279653827 0
"apelés" 0.00848464279653827 0
"apelez" 0.00848464279653827 0
"apellée" 0.00848464279653827 0
"apensast" 0 0.0093014603292717
"aperçut" 0.00848464279653827 0
"aperent" 0 0.0093014603292717
"apertement" 0.00848464279653827 0
"apetisier" 0.00848464279653827 0
"apetisser" 0.00848464279653827 0
"aporter" 0.00848464279653827 0
"apparant" 0.00848464279653827 0
"apparence" 0.00848464279653827 0
"apparut" 0.00848464279653827 0
"appas" 0 0.0093014603292717
"appel" 0 0.0093014603292717
"appela" 0.00848464279653827 0
"appelle" 0 0.0093014603292717
"applaudir" 0.00848464279653827 0
"applique" 0 0.0093014603292717
"apprenne" 0 0.0093014603292717
"apprêtait" 0.00848464279653827 0
"apprivoiser" 0 0.0093014603292717
"approchait" 0.00848464279653827 0
"approprierent" 0 0.0093014603292717
"approprièrent" 0 0.0093014603292717
"aprenti" 0.00848464279653827 0
"aprises" 0 0.0093014603292717
"aprivoisier" 0 0.0093014603292717
"aquerre" 0 0.0093014603292717
"aquis" 0 0.0093014603292717
"arabie" 0 0.0093014603292717
"ardeurs" 0 0.0093014603292717
"ardoit" 0.00848464279653827 0
"ardor" 0 0.0093014603292717
"ardure" 0.00848464279653827 0
"arme" 0.00848464279653827 0
"armée" 0.00848464279653827 0
"aroie" 0.00848464279653827 0
"arondeles" 0.00848464279653827 0
"arqué" 0.00848464279653827 0
"arqués" 0.00848464279653827 0
"arrabe" 0 0.0093014603292717
"arrachés" 0 0.0093014603292717
"arrest" 0.00848464279653827 0
"arrêtait" 0.00848464279653827 0
"arrête" 0.00848464279653827 0
"arriere" 0.00848464279653827 0
"arrive" 0.00848464279653827 0
"arriver" 0.00848464279653827 0
"arrondie" 0.00848464279653827 0
"arrosée" 0.00848464279653827 0
"artificieuse" 0 0.0093014603292717
"artistement" 0.00848464279653827 0
"aséur" 0 0.0093014603292717
"assailli" 0 0.0093014603292717
"assaillie" 0 0.0093014603292717
"assauts" 0 0.0093014603292717
"asséur" 0 0.0093014603292717
"assidue" 0.00848464279653827 0
"assises" 0.00848464279653827 0
"associez" 0 0.0093014603292717
"assombrit" 0 0.0093014603292717
"assouvir" 0.00848464279653827 0
"assure" 0 0.0093014603292717
"assurément" 0.00848464279653827 0
"asur" 0.00848464279653827 0
"ataindre" 0 0.0093014603292717
"ataïnes" 0 0.0093014603292717
"atalente" 0 0.0093014603292717
"atant" 0 0.0093014603292717
"atapissoit" 0.00848464279653827 0
"atendre" 0.00848464279653827 0
"atent" 0.00848464279653827 0
"aticiés" 0 0.0093014603292717
"atise" 0.00848464279653827 0
"atorner" 0.00848464279653827 0
"atourné" 0.00848464279653827 0
"atourner" 0.00848464279653827 0
"atrempée" 0.00848464279653827 0
"attache" 0.00848464279653827 0
"attacher" 0 0.0093014603292717
"attachèrent" 0 0.0093014603292717
"atteignit" 0 0.0093014603292717
"attendent" 0.00848464279653827 0
"attentive" 0.00848464279653827 0
"attise" 0.00848464279653827 0
"attraits" 0 0.0093014603292717
"attraper" 0 0.0093014603292717
"auctor" 0 0.0093014603292717
"aujourd" 0.00848464279653827 0
"aüner" 0.00848464279653827 0
"auréole" 0.00848464279653827 0
"auroit" 0 0.0093014603292717
"aus" 0 0.0093014603292717
"aut" 0 0.0093014603292717
"auteur" 0 0.0093014603292717
"autresi" 0.00848464279653827 0
"auvens" 0 0.0093014603292717
"auvents" 0 0.0093014603292717
"auxquelles" 0 0.0093014603292717
"avale" 0.00848464279653827 0
"avantage" 0 0.0093014603292717
"avare" 0 0.0093014603292717
"avecques" 0.00848464279653827 0
"avenantes" 0.00848464279653827 0
"avenaument" 0.00848464279653827 0
"avendra" 0 0.0093014603292717
"avenir" 0 0.0093014603292717
"avéré" 0 0.0093014603292717
"avertissement" 0.00848464279653827 0
"avés-vous" 0 0.0093014603292717
"aveugle" 0 0.0093014603292717
"avez-vous" 0 0.0093014603292717
"aviengne" 0.00848464279653827 0
"avilie" 0 0.0093014603292717
"avilir" 0 0.0093014603292717
"avisé" 0.00848464279653827 0
"avoient" 0.00848464279653827 0
"avoirs" 0.00848464279653827 0
"avouer" 0 0.0093014603292717
"avugles" 0 0.0093014603292717
"ayant" 0.00848464279653827 0
"babil" 0 0.0093014603292717
"bachelers" 0.00848464279653827 0
"bacins" 0.00848464279653827 0
"baillast" 0 0.0093014603292717
"baillèrent" 0 0.0093014603292717
"baillie" 0.00848464279653827 0
"baillier" 0 0.0093014603292717
"bailliés" 0 0.0093014603292717
"baiser" 0.00848464279653827 0
"baisers" 0.00848464279653827 0
"bajesses" 0.00848464279653827 0
"balaient" 0.00848464279653827 0
"balez" 0 0.0093014603292717
"ballierent" 0 0.0093014603292717
"baloient" 0.00848464279653827 0
"bandon" 0 0.0093014603292717
